版本,model_id,组件,层号_1based,层类型,模板,步骤序号,模块,步骤,数学关系,输入shape,逻辑权重shape,打包shape与dtype,输出shape,中间与缓存,阶段,精度,逻辑参数计数_本步骤,权重证据,配置或检查点revision,PyTorch接口,来源标识与链接,边界说明
Kimi-K2.5,k2.5,decoder-21,21,MLA/MoE,k2.5-t2,27,shared,共享专家下投影,Y=X @ Wᵀ,"[N,2048]",language_model.model.layers.20.mlp.shared_experts.down_proj.weight: 7168x2048,language_model.model.layers.20.mlp.shared_experts.down_proj.weight: 7168x2048 BF16,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,14680064,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,Linear.forward → torch.nn.functional.linear,"43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
Kimi-K2.5,k2.5,decoder-21,21,MLA/MoE,k2.5-t2,28,shared,共享/路由分支合并,Y=Y_routed+Y_shared；共享专家使用原残差宽度输入,"shared,routed:[N,7168]",,,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,DeepseekV3DecoderLayer.forward（函数上下文，不是本步骤的有序调用链）,43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153,
Kimi-K2.5,k2.5,decoder-21,21,MLA/MoE,k2.5-t2,29,residual,前馈残差合并,Y=residual+branch；K3块边界prefix_sum可能为空并新开残差块,"residual,branch:[N,7168]",,,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,DeepseekV3DecoderLayer.forward（函数上下文，不是本步骤的有序调用链）,43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153,
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,1,norm,输入归一化,RMSNorm: X×rsqrt(mean(X²)+eps)×γ,"[N,7168]",language_model.model.layers.21.input_layernorm.weight: 7168,language_model.model.layers.21.input_layernorm.weight: 7168 BF16,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,7168,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,"DeepseekV3RMSNorm.forward：Tensor.float/to(FP32) → Tensor.pow(2).mean(-1,keepdim=True) → torch.rsqrt(var+eps) → 输入乘归一化因子 → 转输入dtype并乘gamma",343f4ac2b717 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3RMSNorm.forward L104-110 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L104,
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,2,attention,q_a_proj,Y=X @ Wᵀ,"[N,7168]",language_model.model.layers.21.self_attn.q_a_proj.weight: 1536x7168,language_model.model.layers.21.self_attn.q_a_proj.weight: 1536x7168 BF16,"[N,1536]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,11010048,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,Linear.forward → torch.nn.functional.linear,"43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,3,attention,q_a_layernorm,RMSNorm: X×rsqrt(mean(X²)+eps)×γ,"[N,1536]",language_model.model.layers.21.self_attn.q_a_layernorm.weight: 1536,language_model.model.layers.21.self_attn.q_a_layernorm.weight: 1536 BF16,"[N,1536]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,1536,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,"DeepseekV3RMSNorm.forward：Tensor.float/to(FP32) → Tensor.pow(2).mean(-1,keepdim=True) → torch.rsqrt(var+eps) → 输入乘归一化因子 → 转输入dtype并乘gamma",343f4ac2b717 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3RMSNorm.forward L104-110 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L104,
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,4,attention,q_b_proj,Y=X @ Wᵀ,"[N,1536]",language_model.model.layers.21.self_attn.q_b_proj.weight: 12288x1536,language_model.model.layers.21.self_attn.q_b_proj.weight: 12288x1536 BF16,"[N,12288]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,18874368,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,Linear.forward → torch.nn.functional.linear,"43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,5,attention,KV压缩投影,Y=X @ Wᵀ,"[N,7168]",language_model.model.layers.21.self_attn.kv_a_proj_with_mqa.weight: 576x7168,language_model.model.layers.21.self_attn.kv_a_proj_with_mqa.weight: 576x7168 BF16,"[N,576]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,4128768,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,Linear.forward → torch.nn.functional.linear,"43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,6,attention,拆分KV潜变量与旋转键,"split([kv_rank512,rope_dim64])","[N,576]",,,"KV_c:[N,512]; Krope:[N,64]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,DeepseekV3Attention.forward（函数上下文，不是本步骤的有序调用链）,a5794f7773fa moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3Attention.forward L750-853 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L750,
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,7,attention,kv_a_layernorm,RMSNorm: X×rsqrt(mean(X²)+eps)×γ,"[N,512]",language_model.model.layers.21.self_attn.kv_a_layernorm.weight: 512,language_model.model.layers.21.self_attn.kv_a_layernorm.weight: 512 BF16,"[N,512]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,512,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,"DeepseekV3RMSNorm.forward：Tensor.float/to(FP32) → Tensor.pow(2).mean(-1,keepdim=True) → torch.rsqrt(var+eps) → 输入乘归一化因子 → 转输入dtype并乘gamma",343f4ac2b717 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3RMSNorm.forward L104-110 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L104,
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,8,attention,kv_b_proj,Y=X @ Wᵀ,"[N,512]",language_model.model.layers.21.self_attn.kv_b_proj.weight: 16384x512,language_model.model.layers.21.self_attn.kv_b_proj.weight: 16384x512 BF16,"[N,16384]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,8388608,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,Linear.forward → torch.nn.functional.linear,"43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,9,attention,拆分Q/K/V与布局变换,view/transpose/split；Krope在head维广播，不新增权重,"Q:[N,12288]; KV:[N,16384]; Krope:[N,64]",,,"Q/K:[B,64,T,192]; V:[B,64,T,128]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,DeepseekV3Attention.forward（函数上下文，不是本步骤的有序调用链）,a5794f7773fa moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3Attention.forward L750-853 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L750,
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,10,attention,RoPE / 位置处理,K2参考调用apply_rotary_pos_emb；K3所读参考forward未直接调用RoPE，生产MLA wrapper中有rotary_emb,"Qrope:[B,64,T,64]; Krope:[B,1,T,64]",,,旋转后的同shape,无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,apply_rotary_pos_emb（函数上下文，不是本步骤的有序调用链）,ef5f0a39e0de moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::apply_rotary_pos_emb L351-383 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L351,历史inv_freq缓冲的存储长度不作为runtime旋转维度；runtime依赖config和重建/加载路径。
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,11,attention,注意力得分与归一化,P=softmax(QKᵀ×scale+causal_mask)；Flash/MLA内核无需物化完整P,"Q:[B,64,T,192]; K:[B,64,S,192]",,,"P:[B,64,T,S]（数学逻辑）","参考展开K/V:[B,64,S,192] / [B,64,S,128]; 压缩MLA语义cache:[Nblocks,block_size,512+64]；具体生产布局/量化另见API分支","prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,"torch.matmul(Q,K.transpose(2,3)) × scale → 加mask → torch.nn.functional.softmax(FP32).to(Q.dtype) → torch.nn.functional.dropout（按training开关）","a5794f7773fa moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3Attention.forward L750-853 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L750
a5794f7773fa-812 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3Attention.forward / 步骤语句 L812-836 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L812",prefill S=history+T；decode T=1。不同backend的分页轴、KV dtype、DCP分片不能统一假定。
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,12,attention,对V加权汇聚,O=P @ V，转置/合并heads,"P:[B,64,T,S]; V:[B,64,S,128]",,,"[B,T,8192]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,"torch.matmul(P,V) → Tensor.transpose(1,2).contiguous() → Tensor.reshape(B,T,heads×Dv)","a5794f7773fa moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3Attention.forward L750-853 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L750
a5794f7773fa-836 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3Attention.forward / 步骤语句 L836-848 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L836",
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,13,attention,MLA输出投影,Y=X @ Wᵀ,"[N,8192]",language_model.model.layers.21.self_attn.o_proj.weight: 7168x8192,language_model.model.layers.21.self_attn.o_proj.weight: 7168x8192 BF16,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,58720256,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,Linear.forward → torch.nn.functional.linear,"43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153
54ee794d774c pytorch/pytorch@9b6e45278f06dc46c14d32220063f01d249fc21d torch/nn/modules/linear.py::Linear.forward L130-134 https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130",
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,14,residual,注意力残差合并,Y=residual+branch；K3块边界prefix_sum可能为空并新开残差块,"residual,branch:[N,7168]",,,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",继承输入；归一化/评分通常显式FP32，详见源码；最终设备计算dtype未统一验证,0,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,DeepseekV3DecoderLayer.forward（函数上下文，不是本步骤的有序调用链）,43a137f02277 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3DecoderLayer.forward L1153-1212 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L1153,
Kimi-K2.5,k2.5,decoder-22,22,MLA/MoE,k2.5-t2,15,norm,前馈前归一化,RMSNorm: X×rsqrt(mean(X²)+eps)×γ,"[N,7168]",language_model.model.layers.21.post_attention_layernorm.weight: 7168,language_model.model.layers.21.post_attention_layernorm.weight: 7168 BF16,"[N,7168]",无持久缓存,"prefill: N=ΣT_i（padded参考为B×T）；decode: T=1,N=B；推测验证可T>1。视觉仅编码/预填充，不逐文本token重复。",权重/辅助张量存储：BF16；实际激活、累加及cache dtype由运行分支决定，本轮未统一验证。I32/U8可能是量化打包容器。,7168,固定检查点文件头审计,4d01dfe0332d63057c186e0b262165819efb6611,"DeepseekV3RMSNorm.forward：Tensor.float/to(FP32) → Tensor.pow(2).mean(-1,keepdim=True) → torch.rsqrt(var+eps) → 输入乘归一化因子 → 转输入dtype并乘gamma",343f4ac2b717 moonshotai/Kimi-K2.5@4d01dfe0332d63057c186e0b262165819efb6611 modeling_deepseek.py::DeepseekV3RMSNorm.forward L104-110 https://huggingface.co/moonshotai/Kimi-K2.5/blob/4d01dfe0332d63057c186e0b262165819efb6611/modeling_deepseek.py#L104,
