model,component,layer_1based,step,operator,torch_reference,config_source,NVIDIA_CUDA,AMD_ROCm,Ascend,backend_evidence
MiniCPM-o-4_5,audio_config,18,7,FFN_expand,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,18,8,FFN_contract,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,18,9,normalization_position_residual,未核验,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,1,layer_boundary,未核验,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,2,q_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,3,k_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,4,v_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,5,attention_core,torch.nn.functional.scaled_dot_product_attention（数学参考；mask/GQA/位置编码须适配）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,6,output_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,7,FFN_expand,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,8,FFN_contract,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,19,9,normalization_position_residual,未核验,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,1,layer_boundary,未核验,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,2,q_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,3,k_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,4,v_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,5,attention_core,torch.nn.functional.scaled_dot_product_attention（数学参考；mask/GQA/位置编码须适配）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,6,output_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,7,FFN_expand,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,8,FFN_contract,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,20,9,normalization_position_residual,未核验,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,21,1,layer_boundary,未核验,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,21,2,q_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,21,3,k_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,21,4,v_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,21,5,attention_core,torch.nn.functional.scaled_dot_product_attention（数学参考；mask/GQA/位置编码须适配）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
MiniCPM-o-4_5,audio_config,21,6,output_logical_projection,torch.nn.functional.linear（数学参考，非模型调用链确认）,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,未核验具体模型分派/内核；普通PyTorch语义不等于已验证CUDA路径,未核验具体模型分派/内核；ROCm可复用torch接口，但不证明扩展兼容,未核验逐算子API与完整运行栈；不可从CUDA或通用架构推定支持,未运行模型/硬件；不提供虚构厂商接口名
